date,open,high,low,close,volume
2019-09-05,3218.59,3225.15,3193.28,3223.33,131731591
2019-09-06,3207.14,3249.84,3121.36,3141.54,131884091
2019-09-09,3146.12,3207.2,3130.83,3175.74,147817906
2019-09-10,3170.45,3206.1,3144.24,3188.91,97785681
2019-09-11,3152.47,3210.6,3114.34,3194.85,98476510
2019-09-12,3232.77,3242.58,3128.13,3141.97,112207378
2019-09-13,3116.72,3181.02,3106.26,3177.07,73114350
2019-09-16,3208.93,3296.1,3180.93,3258.63,143542103
2019-09-17,3256.08,3292.57,3159.08,3202.8,129227448
2019-09-18,3188.56,3258.96,3156.13,3214.38,142023041
2019-09-19,3176.17,3190.95,3155.17,3188.03,94974011
2019-09-20,3192.56,3210.55,3131.42,3164.05,142493148
2019-09-23,3179.02,3226.36,3082.0,3084.58,74829127
2019-09-24,3118.59,3129.63,3031.12,3042.66,58687938
2019-09-25,3016.32,3029.41,3000.0,3009.8,140239362
2019-09-26,3023.13,3117.05,3000.0,3081.97,94373957
2019-09-27,3058.9,3147.78,3052.91,3113.5,69090624
2019-09-30,3093.99,3096.85,3020.91,3066.63,72396888
2019-10-01,3059.35,3081.32,3000.0,3001.46,124002375
2019-10-02,3000.0,3072.96,3000.0,3031.62,96163652
2019-10-03,3003.31,3020.64,3000.0,3000.0,75828705
2019-10-04,3003.89,3052.63,3000.0,3035.77,60770572
2019-10-07,3018.25,3109.66,3000.0,3064.72,133994747
2019-10-08,3033.89,3039.53,3000.0,3000.0,90860764
2019-10-09,3000.0,3034.38,3000.0,3000.0,110902028
2019-10-10,3014.29,3111.22,3000.0,3090.94,122989783
2019-10-11,3116.55,3127.14,3079.36,3100.79,101710231
2019-10-14,3070.69,3173.97,3039.42,3133.97,113837669
2019-10-15,3124.53,3158.8,3069.36,3110.13,72385662
2019-10-16,3129.61,3135.78,3048.82,3084.05,53858404
2019-10-17,3085.06,3114.27,3048.47,3089.82,109334361
2019-10-18,3081.83,3111.14,3000.0,3000.0,126640998
2019-10-21,3000.0,3039.03,3000.0,3018.63,81523901
2019-10-22,3049.27,3110.93,3028.48,3067.15,116313197
2019-10-23,3099.61,3102.62,3048.23,3064.42,132617088
2019-10-24,3088.07,3138.19,3080.92,3095.45,140889510
2019-10-25,3110.6,3122.42,3057.81,3095.44,73252333
2019-10-28,3129.04,3166.07,3037.14,3075.59,121271728
2019-10-29,3106.57,3115.57,3082.4,3112.28,62140196
2019-10-30,3124.05,3156.39,3105.76,3152.2,82519826
2019-10-31,3144.69,3185.43,3111.35,3119.46,73582622
2019-11-01,3140.83,3153.62,3083.88,3091.37,98561569
2019-11-04,3111.19,3133.79,3071.47,3100.28,58579650
2019-11-05,3071.28,3099.11,3005.66,3040.18,134384133
2019-11-06,3022.57,3119.2,3000.0,3094.26,136825012
2019-11-07,3079.35,3108.35,3055.96,3067.5,61348971
2019-11-08,3095.96,3170.86,3064.59,3130.45,128551698
2019-11-11,3129.24,3159.96,3041.9,3057.65,104760864
2019-11-12,3031.75,3090.57,3000.0,3047.13,131195906
2019-11-13,3019.81,3137.48,3000.0,3092.88,110654935
2019-11-14,3071.62,3078.12,3000.0,3009.28,141980528
2019-11-15,3017.54,3095.64,3000.0,3061.65,133020794
2019-11-18,3036.35,3062.08,3000.0,3000.0,60135587
2019-11-19,3020.65,3051.92,3000.0,3010.26,114967606
2019-11-20,3000.0,3007.46,3000.0,3000.0,110561842
2019-11-21,3000.0,3014.2,3000.0,3000.0,149386226
2019-11-22,3008.55,3067.91,3000.0,3049.89,84130969
2019-11-25,3033.36,3070.45,3000.0,3000.0,67573415
2019-11-26,3019.88,3056.72,3000.0,3000.0,116352849
2019-11-27,3003.96,3014.74,3000.0,3000.0,135624361
2019-11-28,3000.0,3027.36,3000.0,3000.0,110745479
2019-11-29,3018.81,3048.71,3000.0,3000.0,51142034
2019-12-02,3007.53,3057.63,3000.0,3047.02,142579858
2019-12-03,3044.04,3073.16,3000.0,3016.27,147120133
2019-12-04,3000.0,3077.48,3000.0,3051.99,60135716
2019-12-05,3080.45,3173.33,3058.97,3141.47,59619513
2019-12-06,3107.42,3160.25,3094.85,3154.1,100371504
2019-12-09,3120.8,3138.13,3119.11,3129.32,81544039
2019-12-10,3131.98,3158.83,3119.69,3140.79,54231385
2019-12-11,3161.22,3240.24,3156.11,3206.78,140210201
2019-12-12,3198.06,3235.82,3105.25,3125.45,105745443
2019-12-13,3151.03,3178.44,3069.84,3101.42,61536510
2019-12-16,3112.47,3196.89,3077.59,3150.08,130561864
2019-12-17,3113.24,3188.49,3097.86,3159.77,115242156
2019-12-18,3154.34,3157.87,3077.15,3094.57,60843786
2019-12-19,3076.52,3153.45,3031.86,3116.62,51185811
2019-12-20,3113.39,3127.09,3083.03,3101.0,53702335
2019-12-23,3122.92,3194.93,3106.84,3155.01,74199907
2019-12-24,3133.56,3152.0,3005.52,3040.76,128402053
2019-12-25,3059.26,3118.92,3044.25,3081.69,84835098
2019-12-26,3113.85,3136.74,3069.69,3098.96,96186621
2019-12-27,3086.94,3175.66,3065.1,3146.71,116909725
2019-12-30,3114.86,3149.59,3065.45,3103.5,142355028
2019-12-31,3122.51,3143.07,3114.55,3122.7,107130722
2020-01-01,3103.25,3109.6,3041.5,3076.14,101228594
2020-01-02,3107.42,3118.83,3093.66,3096.35,98782294
2020-01-03,3095.93,3106.26,3048.84,3088.27,120431143
2020-01-06,3086.63,3132.6,3038.24,3047.09,68762277
2020-01-07,3026.42,3087.92,3000.0,3054.62,139552332
2020-01-08,3045.88,3060.52,3000.0,3000.0,101172286
2020-01-09,3000.0,3033.15,3000.0,3000.0,141264933
2020-01-10,3000.0,3074.96,3000.0,3055.0,90022422
2020-01-13,3031.1,3080.36,3016.6,3062.19,80435778
2020-01-14,3033.73,3058.64,3000.0,3014.94,105788698
2020-01-15,3000.0,3012.39,3000.0,3000.0,122296087
2020-01-16,3034.34,3058.32,3000.0,3013.86,52932319
2020-01-17,3000.0,3044.73,3000.0,3009.22,53799276
2020-01-20,3000.0,3031.21,3000.0,3000.0,80579810
2020-01-21,3000.0,3038.17,3000.0,3000.0,127397073
2020-01-22,3034.24,3087.18,3000.0,3079.17,129706422
2020-01-23,3050.62,3100.02,3046.54,3076.95,94269107
2020-01-24,3084.21,3087.7,3030.34,3043.53,100616239
2020-01-27,3061.26,3122.89,3056.1,3095.35,110621130
2020-01-28,3070.86,3087.41,3063.8,3073.36,75847589
2020-01-29,3037.99,3065.86,3010.77,3044.64,103751321
2020-01-30,3055.74,3142.84,3024.21,3119.54,120574403
2020-01-31,3127.99,3217.58,3096.67,3182.43,127383381
2020-02-03,3180.68,3210.6,3109.63,3139.62,57634334
2020-02-04,3125.73,3214.22,3101.95,3206.35,64814798
2020-02-05,3189.36,3296.0,3142.08,3257.04,97774283
2020-02-06,3258.35,3289.26,3147.01,3179.15,51263412
2020-02-07,3174.02,3204.68,3139.51,3172.59,144833665
2020-02-10,3158.38,3232.95,3138.12,3226.9,62632355
2020-02-11,3201.2,3247.13,3153.55,3193.71,110214278
2020-02-12,3218.08,3302.66,3211.65,3265.36,130085502
2020-02-13,3250.08,3274.71,3204.74,3232.63,59533564
2020-02-14,3200.72,3277.5,3159.54,3265.86,145365365
2020-02-17,3272.91,3318.33,3252.68,3288.77,72372707
2020-02-18,3304.38,3315.96,3187.67,3227.81,117053980
2020-02-19,3195.03,3307.43,3156.59,3289.18,143362837
2020-02-20,3263.27,3302.87,3207.44,3241.54,106585079
2020-02-21,3274.28,3347.05,3250.32,3333.68,120717093
2020-02-24,3320.03,3373.8,3316.19,3335.65,142509181
2020-02-25,3343.82,3368.58,3245.46,3254.8,97950242
2020-02-26,3274.3,3312.81,3223.73,3249.07,95868421
2020-02-27,3264.27,3384.79,3251.54,3343.35,130222197
2020-02-28,3376.82,3429.07,3367.63,3386.58,87373148
2020-03-02,3427.15,3460.28,3360.33,3369.13,93239132
2020-03-03,3391.54,3478.37,3350.07,3471.31,59360323
2020-03-04,3499.1,3552.44,3469.06,3541.21,58961565
2020-03-05,3552.2,3674.61,3507.6,3625.31,116240612
2020-03-06,3657.3,3795.64,3649.84,3744.65,144383922
2020-03-09,3788.81,3860.28,3784.87,3835.8,143444194
2020-03-10,3839.66,3874.89,3756.71,3778.21,63108761
2020-03-11,3807.67,3891.66,3788.19,3858.69,62591773
2020-03-12,3841.46,3846.32,3761.22,3776.37,113121706
2020-03-13,3785.24,3832.47,3740.8,3790.08,133451534
2020-03-16,3748.8,3808.3,3730.3,3768.4,127751638
2020-03-17,3771.87,3788.94,3648.54,3689.4,125484499
2020-03-18,3732.37,3806.36,3692.48,3757.29,111861253
2020-03-19,3755.8,3830.41,3718.48,3818.09,62475223
2020-03-20,3810.62,3818.09,3797.32,3812.5,133443168
2020-03-23,3809.8,3936.7,3781.48,3909.08,68265078
2020-03-24,3873.52,3951.99,3816.84,3909.98,144804316
2020-03-25,3949.38,3988.6,3864.79,3903.32,148646712
2020-03-26,3936.2,3977.46,3850.47,3881.97,146884273
2020-03-27,3856.77,3953.78,3803.82,3928.36,74807126
2020-03-30,3950.38,3970.03,3931.92,3934.71,123051775
2020-03-31,3896.92,3983.61,3885.47,3964.94,124188433
2020-04-01,4000.4,4041.23,3905.18,3945.37,71118074
2020-04-02,3963.66,4013.73,3880.16,3902.93,143644602
2020-04-03,3912.39,3934.26,3845.61,3898.12,62195202
2020-04-06,3862.38,3943.18,3856.8,3917.04,95145882
2020-04-07,3909.19,3945.87,3822.04,3856.17,63831157
2020-04-08,3838.49,3874.97,3768.19,3804.3,58717928
2020-04-09,3840.57,3860.31,3784.98,3833.07,68016734
2020-04-10,3814.68,3821.75,3738.02,3774.58,57489690
2020-04-13,3775.35,3872.34,3769.3,3848.89,59475654
2020-04-14,3805.22,3828.27,3701.37,3736.64,74325432
2020-04-15,3759.0,3791.62,3722.56,3780.12,73420929
2020-04-16,3756.7,3779.37,3696.75,3730.15,106831347
2020-04-17,3739.1,3834.19,3724.56,3800.88,122109744
2020-04-20,3790.27,3812.92,3784.78,3805.89,122714596
2020-04-21,3831.69,3871.21,3713.39,3760.85,80936556
2020-04-22,3786.44,3803.73,3706.15,3742.26,69971099
2020-04-23,3723.76,3761.98,3667.31,3696.63,75208863
2020-04-24,3676.23,3721.03,3571.05,3608.15,122316237
2020-04-27,3617.2,3731.08,3590.6,3715.35,63761023
2020-04-28,3754.5,3830.98,3703.49,3808.02,84145233
2020-04-29,3829.2,3876.0,3807.18,3830.97,88650694
2020-04-30,3801.16,3834.03,3721.23,3743.93,133244809
2020-05-01,3783.89,3817.07,3757.32,3796.26,77407585
2020-05-04,3781.69,3891.45,3760.75,3857.21,125087085
2020-05-05,3869.58,4019.24,3812.17,3970.8,131708881
2020-05-06,3949.07,4094.4,3910.93,4064.1,51108200
2020-05-07,4039.6,4094.59,3968.93,4021.88,106633094
2020-05-08,4000.97,4037.84,3881.42,3931.24,113125832
2020-05-11,3922.27,3950.27,3768.84,3815.14,120200392
2020-05-12,3787.8,3822.21,3649.44,3682.72,86771459
2020-05-13,3650.58,3678.42,3599.29,3652.48,88225468
2020-05-14,3673.48,3721.24,3651.55,3697.84,108201944
2020-05-15,3691.6,3746.08,3675.93,3711.32,52201320
2020-05-18,3703.18,3742.63,3569.11,3615.75,52986213
2020-05-19,3648.04,3753.56,3643.5,3728.27,85012338
2020-05-20,3739.12,3837.1,3685.02,3830.7,78842423
2020-05-21,3858.13,3913.28,3761.37,3802.74,110133687
2020-05-22,3766.47,3813.64,3717.51,3742.11,147696497
2020-05-25,3726.46,3766.64,3685.26,3760.59,106690547
2020-05-26,3800.63,3866.44,3762.24,3843.1,84998540
2020-05-27,3848.9,3912.62,3831.13,3900.45,77848456
2020-05-28,3944.42,3997.15,3855.41,3913.16,127240111
2020-05-29,3914.77,3972.15,3748.74,3801.71,93514076
2020-06-01,3825.38,3845.88,3690.55,3714.44,144946895
2020-06-02,3721.27,3850.14,3702.63,3821.38,68215281
2020-06-03,3851.17,3925.73,3839.31,3908.8,125294813
2020-06-04,3902.67,3944.4,3860.87,3896.02,94443931
2020-06-05,3924.22,3980.75,3786.89,3835.78,94350692
2020-06-08,3794.87,3927.59,3763.32,3877.35,144720854
2020-06-09,3923.78,3935.55,3883.51,3906.79,90380007
2020-06-10,3908.12,4014.28,3863.06,3976.02,83469627
2020-06-11,3977.67,3993.76,3882.37,3926.96,125066320
2020-06-12,3961.66,4015.72,3930.26,4002.35,79626511
2020-06-15,3956.14,4040.11,3949.6,4036.82,68965255
2020-06-16,4030.94,4087.15,4024.01,4049.83,131925144
2020-06-17,4064.27,4083.62,3888.11,3942.71,99509360
2020-06-18,3909.35,4038.75,3881.34,3995.72,120354364
2020-06-19,3983.83,4037.33,3953.5,3977.82,105694169
2020-06-22,3944.09,4095.39,3929.79,4049.48,90808173
2020-06-23,4066.98,4104.11,3971.18,3996.53,130228565
2020-06-24,3984.78,4058.22,3976.72,4041.86,59655529
2020-06-25,4058.76,4073.88,3946.34,3973.66,106596788
2020-06-26,3934.44,4029.89,3929.75,3984.98,79506538
2020-06-29,4017.32,4130.36,3964.85,4110.34,111872236
2020-06-30,4106.55,4148.81,4033.99,4088.81,102093145
2020-07-01,4063.79,4097.53,3994.75,4037.55,118375912
2020-07-02,4048.63,4205.2,4011.06,4148.1,116558294
2020-07-03,4124.7,4173.02,4099.21,4123.66,86589765
2020-07-06,4141.88,4238.28,4089.4,4179.17,145678736
2020-07-07,4162.55,4237.96,4133.55,4184.39,111699325
2020-07-08,4213.23,4365.3,4152.34,4308.83,82215762
2020-07-09,4306.37,4343.34,4277.84,4297.52,85586276
2020-07-10,4335.9,4392.55,4183.85,4211.68,97605885
2020-07-13,4169.28,4216.91,4149.18,4193.49,60204755
2020-07-14,4175.08,4189.74,4118.82,4167.86,57971858
2020-07-15,4180.06,4184.11,4024.88,4069.26,126635017
2020-07-16,4103.55,4212.4,4079.32,4162.26,97924901
2020-07-17,4184.84,4232.13,4052.0,4096.96,96091075
2020-07-20,4071.8,4240.58,4031.11,4189.85,106729328
2020-07-21,4176.32,4189.33,4122.64,4136.72,140843120
2020-07-22,4100.0,4160.54,4038.88,4078.26,140074440
2020-07-23,4103.97,4197.37,4074.16,4193.03,126587303
2020-07-24,4216.87,4263.96,4057.51,4108.11,128505869
2020-07-27,4156.38,4249.98,4149.61,4197.7,130531581
2020-07-28,4216.78,4278.57,4169.7,4241.54,92192439
2020-07-29,4291.79,4300.27,4129.47,4185.38,117428627
2020-07-30,4156.75,4322.81,4138.0,4271.89,107228456
2020-07-31,4228.47,4318.25,4200.3,4286.87,62483511
2020-08-03,4287.97,4383.89,4255.56,4355.92,50008043
2020-08-04,4332.99,4371.82,4295.77,4323.0,137362118
2020-08-05,4360.19,4485.08,4348.7,4447.54,132424462
2020-08-06,4395.86,4406.55,4334.59,4362.33,130584175
2020-08-07,4371.35,4414.22,4238.32,4244.61,146412495
2020-08-10,4210.39,4226.63,4096.93,4142.86,127074737
2020-08-11,4163.18,4220.09,4108.57,4162.27,92351832
2020-08-12,4140.12,4156.72,4101.29,4135.44,73452558
2020-08-13,4176.6,4182.0,4062.11,4068.11,61843295
2020-08-14,4071.23,4091.46,4020.92,4040.96,82700268
2020-08-17,4013.15,4042.31,3984.74,4035.01,149408297
2020-08-18,4035.04,4063.69,3903.02,3954.58,67207018
2020-08-19,3907.38,3924.2,3859.18,3866.89,140220846
2020-08-20,3835.94,3933.12,3807.28,3887.04,80287615
2020-08-21,3918.6,4067.75,3874.15,4034.3,143909639
2020-08-24,4058.97,4079.25,3983.38,4036.15,116692866
2020-08-25,4034.12,4041.41,3922.63,3936.21,99186621
2020-08-26,3896.19,3939.41,3874.17,3936.94,100182404
2020-08-27,3908.18,4060.46,3862.45,4002.14,121740949
2020-08-28,4032.37,4089.98,3939.69,3995.9,122204352
2020-08-31,3982.92,3991.78,3870.43,3903.53,94005745
2020-09-01,3888.89,3954.67,3841.34,3917.5,120130705
2020-09-02,3899.04,4037.29,3892.79,3989.38,72925613
2020-09-03,4034.49,4071.6,4011.35,4047.56,119636081
2020-09-04,4080.54,4205.18,4051.24,4196.35,133326883
2020-09-07,4163.9,4232.52,4155.96,4173.4,79573433
2020-09-08,4154.48,4256.94,4119.4,4219.84,146163885
2020-09-09,4246.72,4370.06,4185.45,4305.92,58728266
2020-09-10,4338.9,4448.59,4328.73,4434.22,131429935
2020-09-11,4485.52,4547.25,4388.77,4397.52,131640102
2020-09-14,4437.24,4507.35,4419.44,4457.0,56982290
2020-09-15,4493.42,4565.9,4487.05,4556.91,92197356
2020-09-16,4519.15,4650.99,4452.01,4628.86,89691260
2020-09-17,4653.71,4672.87,4514.57,4538.71,136048773
2020-09-18,4523.06,4528.86,4434.24,4440.5,79991893
2020-09-21,4391.37,4413.13,4272.37,4275.14,109183451
2020-09-22,4278.51,4331.01,4273.43,4322.59,149375080
2020-09-23,4312.97,4363.7,4262.78,4342.45,92918356
2020-09-24,4337.93,4448.14,4320.83,4400.77,90993688
2020-09-25,4382.34,4493.95,4344.67,4483.92,74664126
2020-09-28,4494.43,4523.18,4344.87,4386.1,130255641
2020-09-29,4361.56,4390.12,4226.16,4270.68,132963151
2020-09-30,4313.46,4395.71,4250.52,4392.05,143251071
2020-10-01,4418.22,4573.4,4376.55,4546.05,52317854
2020-10-02,4497.92,4624.31,4449.86,4566.4,120657083
2020-10-05,4581.35,4600.25,4433.6,4487.9,66575607
2020-10-06,4477.62,4533.37,4320.32,4381.28,70393707
2020-10-07,4400.94,4470.34,4339.53,4436.01,103970081
2020-10-08,4400.93,4531.91,4362.45,4475.44,101198497
2020-10-09,4524.27,4539.23,4377.34,4396.81,126898062
2020-10-12,4428.43,4534.54,4425.5,4483.81,126330033
2020-10-13,4454.8,4541.72,4392.98,4498.11,135033765
2020-10-14,4482.1,4492.96,4340.41,4382.46,56597648
2020-10-15,4403.86,4408.01,4251.26,4313.47,138719014
2020-10-16,4309.67,4436.8,4269.04,4398.96,148652186
2020-10-19,4359.77,4477.61,4298.21,4439.57,69427754
2020-10-20,4451.29,4475.12,4282.47,4341.36,55998983
2020-10-21,4323.77,4511.74,4271.27,4452.4,53096138
2020-10-22,4474.47,4517.7,4344.85,4379.81,52138839
2020-10-23,4411.98,4449.53,4278.31,4291.25,74418079
2020-10-26,4266.75,4291.07,4225.27,4245.89,114036095
2020-10-27,4221.79,4364.21,4159.7,4336.95,95777021
2020-10-28,4289.24,4327.94,4281.91,4309.72,117468091
2020-10-29,4358.54,4403.8,4331.58,4380.62,142316389
2020-10-30,4355.34,4414.4,4211.57,4233.9,97569331
2020-11-02,4226.93,4260.6,4102.68,4134.25,118271070
2020-11-03,4176.59,4231.98,4139.2,4162.25,143584244
2020-11-04,4210.46,4372.19,4193.84,4330.87,77649333
2020-11-05,4319.37,4467.36,4309.2,4438.32,68529036
2020-11-06,4474.89,4482.85,4338.5,4346.83,147565013
2020-11-09,4385.24,4402.76,4365.27,4399.97,129070577
2020-11-10,4376.44,4503.3,4369.19,4442.93,127499715
2020-11-11,4455.24,4458.54,4355.77,4378.87,146775140
2020-11-12,4403.07,4533.57,4349.94,4497.34,93305637
2020-11-13,4522.15,4603.3,4482.54,4538.46,91344390
2020-11-16,4492.0,4559.27,4459.82,4548.95,125612600
2020-11-17,4574.17,4717.86,4542.67,4699.61,125268530
2020-11-18,4670.21,4678.84,4578.84,4630.53,113650357
2020-11-19,4598.87,4638.8,4426.9,4476.44,66924127
2020-11-20,4493.36,4496.11,4426.47,4464.74,118522565
2020-11-23,4492.51,4535.58,4415.94,4466.63,105548895
2020-11-24,4502.51,4549.73,4445.18,4457.05,72387384
2020-11-25,4442.89,4531.82,4397.92,4486.48,71320523
2020-11-26,4489.23,4526.4,4396.63,4398.93,64869050
2020-11-27,4401.77,4427.81,4305.7,4310.46,118444765
2020-11-30,4311.94,4359.58,4248.5,4293.07,106694280
2020-12-01,4291.52,4324.48,4264.94,4268.22,103582893
2020-12-02,4245.54,4338.27,4183.48,4322.39,148524674
2020-12-03,4299.64,4337.63,4231.84,4254.62,60650098
2020-12-04,4227.15,4268.84,4195.77,4261.69,96253163
2020-12-07,4280.48,4374.04,4268.49,4334.19,117504319
2020-12-08,4354.99,4391.11,4320.96,4352.0,87102357
2020-12-09,4308.86,4403.67,4288.52,4356.9,120674136
2020-12-10,4344.96,4508.02,4315.79,4445.93,93383268
2020-12-11,4473.74,4610.18,4420.26,4564.75,133056431
2020-12-14,4563.98,4581.09,4455.25,4497.48,97726845
2020-12-15,4528.48,4554.26,4368.93,4412.17,91698831
2020-12-16,4453.12,4513.76,4412.23,4482.88,81887829
2020-12-17,4529.72,4585.12,4357.73,4395.99,77721987
2020-12-18,4380.26,4395.26,4325.03,4381.4,103150566
2020-12-21,4411.29,4508.37,4361.98,4500.52,127256690
2020-12-22,4497.86,4549.07,4477.3,4535.45,66945350
2020-12-23,4538.1,4663.94,4521.69,4608.71,138961994
2020-12-24,4619.8,4649.59,4608.57,4614.14,134346382
2020-12-25,4616.34,4662.49,4542.69,4548.22,61114927
2020-12-28,4581.45,4752.61,4560.92,4684.33,77377903
2020-12-29,4650.21,4652.87,4536.25,4594.41,94780924
2020-12-30,4635.26,4653.85,4562.68,4618.2,120730536
2020-12-31,4607.02,4777.35,4542.68,4741.57,93794708
2021-01-01,4714.39,4717.83,4671.85,4690.87,70701884
2021-01-04,4735.06,4798.57,4569.97,4604.62,85879550
2021-01-05,4652.3,4773.01,4602.72,4742.93,116541473
2021-01-06,4701.5,4791.78,4672.22,4737.93,143518072
2021-01-07,4778.02,4820.13,4710.68,4720.37,142727531
2021-01-08,4681.08,4758.79,4650.99,4689.7,149171582
2021-01-11,4703.95,4813.29,4676.74,4755.54,55714151
2021-01-12,4717.96,4780.6,4574.48,4600.62,93081518
2021-01-13,4625.2,4769.07,4578.87,4722.27,124770388
2021-01-14,4693.48,4729.65,4533.43,4558.19,92953108
2021-01-15,4563.56,4576.34,4437.12,4451.11,84872666
2021-01-18,4420.94,4477.29,4377.62,4449.41,85835453
2021-01-19,4426.83,4457.66,4357.98,4399.06,53003234
2021-01-20,4434.02,4529.5,4381.58,4521.85,125507745
2021-01-21,4543.23,4706.05,4536.7,4662.67,114864003
2021-01-22,4648.64,4689.56,4480.86,4528.29,90122421
2021-01-25,4484.38,4537.39,4408.4,4432.41,140219053
2021-01-26,4389.89,4542.59,4376.37,4499.9,140323679
2021-01-27,4527.97,4577.28,4482.18,4532.68,113870020
2021-01-28,4507.89,4533.06,4439.93,4493.0,128161548
2021-01-29,4535.91,4561.96,4508.68,4530.85,132242860
2021-02-01,4505.11,4600.79,4448.29,4584.52,79884262
2021-02-02,4637.78,4671.75,4583.53,4618.83,95135491
2021-02-03,4658.72,4757.16,4646.87,4742.77,50358749
2021-02-04,4780.34,4825.19,4649.42,4713.12,115347509
2021-02-05,4702.36,4848.47,4641.02,4829.18,96409030
2021-02-08,4795.62,4857.64,4724.1,4822.6,139119251
2021-02-09,4770.25,4795.67,4642.98,4662.37,111049491
2021-02-10,4702.52,4822.67,4682.24,4777.71,139014851
2021-02-11,4728.61,4861.35,4689.45,4840.51,67916976
2021-02-12,4802.52,4965.99,4765.26,4930.05,103860348
2021-02-15,4901.01,4922.67,4749.68,4819.63,135077934
2021-02-16,4818.22,4857.93,4639.17,4701.2,100209853
2021-02-17,4697.54,4755.16,4679.0,4731.25,69403500
2021-02-18,4735.38,4895.1,4731.8,4867.99,140483024
2021-02-19,4897.18,5044.07,4860.23,4981.15,130235982
2021-02-22,4957.41,5026.59,4944.28,4953.78,104866081
2021-02-23,4942.18,5009.0,4800.31,4839.99,85231001
2021-02-24,4854.87,4870.91,4729.56,4743.47,78642727
2021-02-25,4770.98,4885.01,4747.7,4815.41,50252457
2021-02-26,4792.36,4812.24,4723.96,4782.3,109671635
2021-03-01,4797.63,4850.78,4645.56,4681.34,129170637
2021-03-02,4680.12,4826.09,4661.12,4766.99,89036715
2021-03-03,4724.03,4748.27,4655.89,4681.32,55602263
2021-03-04,4683.36,4749.46,4576.58,4603.77,104012161
2021-03-05,4552.62,4567.5,4485.51,4542.1,63525516
2021-03-08,4489.7,4532.03,4474.68,4478.95,55276591
2021-03-09,4506.68,4511.24,4462.81,4490.01,126877042
2021-03-10,4521.32,4525.77,4421.51,4458.85,144050268
2021-03-11,4469.27,4611.46,4422.97,4588.37,103401001
2021-03-12,4632.85,4685.5,4510.96,4537.25,81722456
2021-03-15,4555.17,4693.44,4524.88,4629.14,103929252
2021-03-16,4648.79,4664.46,4576.85,4607.77,82232757
2021-03-17,4593.18,4667.36,4555.77,4641.08,104696305
2021-03-18,4590.45,4601.27,4431.82,4468.65,78776112
2021-03-19,4444.0,4459.99,4280.95,4333.44,64290225
2021-03-22,4359.78,4396.04,4345.62,4389.11,131013957
2021-03-23,4385.74,4492.71,4343.15,4479.76,132474982
2021-03-24,4450.38,4495.99,4408.41,4425.06,114395527
2021-03-25,4447.6,4537.55,4395.81,4508.23,58396069
2021-03-26,4556.99,4622.92,4478.55,4493.57,139598463
2021-03-29,4440.83,4472.43,4274.01,4321.34,98882805
2021-03-30,4349.78,4374.96,4280.02,4333.32,102322352
2021-03-31,4367.06,4434.57,4343.17,4370.64,139843797
2021-04-01,4361.73,4498.33,4322.15,4465.61,85489387
2021-04-02,4487.85,4580.27,4452.64,4568.61,120207946
2021-04-05,4556.58,4685.97,4500.77,4676.6,140223726
2021-04-06,4634.89,4691.13,4543.13,4550.39,134103913
2021-04-07,4567.61,4580.43,4491.9,4518.9,64523087
2021-04-08,4528.18,4645.71,4472.99,4606.89,69696011
2021-04-09,4644.81,4792.92,4615.93,4731.2,92744749
2021-04-12,4725.7,4771.17,4630.98,4658.81,99969465
2021-04-13,4681.18,4730.12,4568.14,4591.54,88441326
2021-04-14,4638.33,4647.21,4476.62,4529.62,121447247
2021-04-15,4547.63,4668.76,4539.73,4619.81,101277416
2021-04-16,4666.53,4734.25,4531.14,4579.05,69378957
2021-04-19,4530.47,4589.75,4492.74,4544.77,142612477
2021-04-20,4554.93,4620.03,4509.28,4539.78,90387219
2021-04-21,4570.32,4642.4,4510.91,4580.48,60773816
2021-04-22,4554.12,4614.14,4489.36,4600.78,85035588
2021-04-23,4618.65,4637.23,4527.78,4547.66,58008103
2021-04-26,4591.25,4623.04,4446.71,4484.18,102233161
2021-04-27,4431.59,4464.76,4248.45,4299.08,89068079
2021-04-28,4295.85,4343.61,4288.64,4291.44,106611409
2021-04-29,4308.07,4316.99,4267.65,4303.71,112415552
2021-04-30,4291.03,4378.67,4258.82,4352.94,137806001
2021-05-03,4351.14,4482.67,4337.26,4439.47,62590849
2021-05-04,4439.37,4476.71,4262.23,4317.32,102982698
2021-05-05,4323.63,4373.0,4297.02,4364.3,127081624
2021-05-06,4335.22,4389.38,4251.86,4264.0,89912731
2021-05-07,4279.79,4374.15,4251.0,4355.76,90065416
2021-05-10,4314.91,4371.58,4292.55,4344.13,141897040
2021-05-11,4370.48,4402.62,4318.57,4399.12,83577603
2021-05-12,4430.38,4513.25,4381.96,4448.76,115302659
2021-05-13,4464.26,4474.95,4337.74,4391.79,65366945
2021-05-14,4413.42,4485.05,4403.32,4438.89,59281333
2021-05-17,4464.18,4503.56,4416.08,4430.37,123125734
2021-05-18,4392.32,4455.31,4332.23,4363.66,73508440
2021-05-19,4323.64,4341.27,4240.82,4280.09,135579412
2021-05-20,4321.32,4432.39,4297.79,4380.59,73068309
2021-05-21,4370.24,4383.47,4211.88,4240.04,148646072
2021-05-24,4283.72,4329.82,4132.08,4161.65,87090318
2021-05-25,4163.09,4216.06,4035.88,4073.56,76707552
2021-05-26,4100.22,4115.99,4036.03,4067.76,90002590
2021-05-27,4037.7,4160.1,4035.43,4119.88,98598596
